id,time
81,1970-02-26T00:05:07
43,1970-02-26T02:38:14
6,1970-02-26T04:15:20
58,1970-02-26T06:07:38
86,1970-02-26T06:22:17
4,1970-02-26T06:46:28
42,1970-02-26T07:44:28
19,1970-02-26T09:14:14
57,1970-02-26T09:22:52
44,1970-02-26T10:32:51
41,1970-02-26T10:33:41
69,1970-02-26T10:35:04
86,1970-02-26T12:39:08
66,1970-02-26T13:01:31
88,1970-02-26T13:59:23
8,1970-02-26T16:38:34
66,1970-02-26T19:16:03
5,1970-02-26T20:16:19
30,1970-02-26T21:25:35
31,1970-02-26T23:01:45
28,1970-02-26T23:53:37
13,1970-02-27T00:00:09
38,1970-02-27T02:15:50
8,1970-02-27T04:18:13
32,1970-02-27T04:41:41
12,1970-02-27T06:27:11
48,1970-02-27T07:57:14
52,1970-02-27T08:23:47
12,1970-02-27T10:37:03
21,1970-02-27T10:40:12
54,1970-02-27T11:30:15
64,1970-02-27T13:33:38
33,1970-02-27T14:46:58
98,1970-02-27T16:30:18
92,1970-02-27T19:01:22
86,1970-02-27T21:24:22
5,1970-02-27T23:23:25
66,1970-02-28T01:36:52
5,1970-02-28T04:21:49
66,1970-02-28T06:16:44
8,1970-02-28T07:05:11
38,1970-02-28T07:54:19
95,1970-02-28T08:18:28
44,1970-02-28T08:42:01
99,1970-02-28T09:55:52
92,1970-02-28T10:53:35
60,1970-02-28T12:42:16
97,1970-02-28T12:49:38
38,1970-02-28T12:53:39
77,1970-02-28T13:53:00
77,1970-02-28T14:18:26
91,1970-02-28T15:15:17
42,1970-02-28T17:35:20
23,1970-02-28T17:47:47
30,1970-02-28T19:47:52
40,1970-02-28T22:03:30
34,1970-02-28T23:29:17
91,1970-03-01T01:47:12
31,1970-03-01T04:14:37
55,1970-03-01T05:10:08
17,1970-03-01T06:38:38
53,1970-03-01T07:22:52
34,1970-03-01T09:50:58
89,1970-03-01T11:34:51
54,1970-03-01T12:55:25
65,1970-03-01T15:02:02
54,1970-03-01T15:06:18
10,1970-03-01T15:51:13
