id,time
29,1970-02-26T21:33:14
71,1970-02-26T23:02:34
20,1970-02-27T00:06:41
31,1970-02-27T00:57:57
76,1970-02-27T03:30:39
76,1970-02-27T04:07:58
80,1970-02-27T05:05:13
57,1970-02-27T05:13:31
84,1970-02-27T07:13:37
57,1970-02-27T08:33:20
88,1970-02-27T10:33:29
63,1970-02-27T12:27:12
75,1970-02-27T14:55:45
17,1970-02-27T17:26:26
78,1970-02-27T19:38:48
29,1970-02-27T22:06:41
58,1970-02-27T23:46:31
97,1970-02-28T00:25:41
68,1970-02-28T02:16:59
42,1970-02-28T04:46:10
38,1970-02-28T05:06:26
4,1970-02-28T05:14:05
46,1970-02-28T07:47:58
53,1970-02-28T08:24:31
92,1970-02-28T08:40:10
18,1970-02-28T09:10:57
8,1970-02-28T10:07:53
41,1970-02-28T11:21:33
43,1970-02-28T12:24:14
1,1970-02-28T13:27:35
36,1970-02-28T13:36:40
9,1970-02-28T14:19:04
58,1970-02-28T14:48:02
32,1970-02-28T16:53:41
56,1970-02-28T17:11:35
40,1970-02-28T19:56:47
29,1970-02-28T21:57:54
32,1970-02-28T23:04:15
86,1970-02-28T23:05:27
87,1970-03-01T01:03:54
97,1970-03-01T03:09:43
76,1970-03-01T04:23:04
19,1970-03-01T05:46:51
8,1970-03-01T08:15:45
90,1970-03-01T08:17:43
85,1970-03-01T10:50:47
86,1970-03-01T12:10:31
41,1970-03-01T13:47:15
80,1970-03-01T15:30:13
76,1970-03-01T15:52:33
2,1970-03-01T17:41:51
31,1970-03-01T20:07:23
63,1970-03-01T22:22:24
94,1970-03-01T23:35:26
53,1970-03-02T02:08:09
36,1970-03-02T04:49:58
68,1970-03-02T06:47:46
75,1970-03-02T07:15:58
54,1970-03-02T09:33:44
98,1970-03-02T10:01:17
64,1970-03-02T12:23:35
47,1970-03-02T14:34:54
10,1970-03-02T14:38:59
73,1970-03-02T15:53:12
18,1970-03-02T16:53:17
34,1970-03-02T18:54:07
5,1970-03-02T21:09:01
15,1970-03-02T23:23:00
