id,time
7,1970-02-23T03:49:40
79,1970-02-23T04:01:45
17,1970-02-23T04:06:36
44,1970-02-23T05:47:35
4,1970-02-23T07:25:20
16,1970-02-23T10:09:43
49,1970-02-23T12:54:45
54,1970-02-23T13:33:42
68,1970-02-23T15:37:21
26,1970-02-23T18:01:58
98,1970-02-23T18:03:27
90,1970-02-23T19:28:07
18,1970-02-23T20:27:14
95,1970-02-23T22:39:11
3,1970-02-24T00:13:08
99,1970-02-24T01:53:32
9,1970-02-24T04:04:06
98,1970-02-24T06:46:44
3,1970-02-24T08:45:54
59,1970-02-24T10:39:23
24,1970-02-24T11:01:17
49,1970-02-24T13:19:32
33,1970-02-24T14:39:26
61,1970-02-24T16:05:34
3,1970-02-24T16:36:09
71,1970-02-24T18:38:15
22,1970-02-24T21:07:17
99,1970-02-24T23:38:14
1,1970-02-25T01:17:53
94,1970-02-25T03:25:50
20,1970-02-25T06:04:16
92,1970-02-25T08:02:36
10,1970-02-25T08:14:16
38,1970-02-25T10:46:52
31,1970-02-25T12:40:56
75,1970-02-25T13:29:39
48,1970-02-25T14:17:47
87,1970-02-25T14:24:46
44,1970-02-25T15:01:55
94,1970-02-25T16:20:25
56,1970-02-25T18:59:29
70,1970-02-25T20:24:19
24,1970-02-25T22:22:50
12,1970-02-25T23:56:37
73,1970-02-26T01:21:01
14,1970-02-26T02:05:38
64,1970-02-26T02:25:07
45,1970-02-26T03:11:38
9,1970-02-26T03:53:56
7,1970-02-26T04:56:05
98,1970-02-26T06:09:53
46,1970-02-26T08:36:56
47,1970-02-26T08:46:45
26,1970-02-26T10:06:36
16,1970-02-26T11:47:14
66,1970-02-26T13:29:59
25,1970-02-26T14:13:10
12,1970-02-26T16:51:37
61,1970-02-26T17:42:12
58,1970-02-26T19:18:16
21,1970-02-26T20:16:05
58,1970-02-26T20:43:57
74,1970-02-26T22:47:59
10,1970-02-26T23:42:05
63,1970-02-27T01:44:01
39,1970-02-27T03:10:34
71,1970-02-27T03:53:16
44,1970-02-27T05:14:22
