id,time
66,1970-02-23T20:41:55
62,1970-02-23T20:46:18
55,1970-02-23T21:26:48
24,1970-02-23T22:47:24
92,1970-02-23T22:54:11
49,1970-02-24T00:53:49
77,1970-02-24T02:51:47
23,1970-02-24T05:24:04
10,1970-02-24T06:21:25
16,1970-02-24T07:12:55
38,1970-02-24T07:28:58
39,1970-02-24T09:37:55
90,1970-02-24T10:57:36
66,1970-02-24T11:16:18
78,1970-02-24T11:46:57
94,1970-02-24T12:20:50
81,1970-02-24T12:54:19
48,1970-02-24T13:06:59
22,1970-02-24T14:24:18
84,1970-02-24T16:44:07
18,1970-02-24T17:12:06
82,1970-02-24T19:18:43
96,1970-02-24T21:05:15
3,1970-02-24T22:02:07
35,1970-02-25T00:07:25
95,1970-02-25T00:09:14
63,1970-02-25T01:44:10
23,1970-02-25T02:11:36
52,1970-02-25T03:04:00
16,1970-02-25T03:49:12
92,1970-02-25T05:03:24
20,1970-02-25T07:42:25
80,1970-02-25T09:24:19
77,1970-02-25T11:30:41
25,1970-02-25T12:33:29
99,1970-02-25T15:00:31
84,1970-02-25T15:14:33
31,1970-02-25T15:48:32
50,1970-02-25T16:48:59
30,1970-02-25T16:58:25
55,1970-02-25T17:49:00
48,1970-02-25T19:03:10
9,1970-02-25T19:36:22
52,1970-02-25T21:15:18
6,1970-02-25T21:22:56
45,1970-02-25T23:41:09
76,1970-02-26T00:17:48
84,1970-02-26T01:13:43
59,1970-02-26T02:52:22
68,1970-02-26T03:34:52
26,1970-02-26T04:43:23
51,1970-02-26T05:06:01
60,1970-02-26T06:20:09
70,1970-02-26T06:25:17
94,1970-02-26T08:41:23
63,1970-02-26T09:44:42
99,1970-02-26T10:21:05
53,1970-02-26T12:24:25
2,1970-02-26T14:45:37
5,1970-02-26T14:51:02
73,1970-02-26T15:45:02
56,1970-02-26T16:14:52
28,1970-02-26T16:37:10
16,1970-02-26T17:33:28
12,1970-02-26T19:07:55
80,1970-02-26T19:44:57
51,1970-02-26T21:04:05
86,1970-02-26T23:23:54
